id,name,popularity,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,genre,
25eFS41Vx9s7jgXjYdRPpT,Jesus Is Waiting for You,16,Sveinung Hølmebakk,0.5010,0.236,0.025,0.762,0.0000164,0.11,0.148,classic norwegian pop,
7ckO5VCuSYBQGceDzJMd6S,How You Like Me Now,16,The Heavy,0.6470,0.71,0.029,0.000973,0.703,0.0777,0.268,garage rock,
0ZFJpY6hELA21Y5d5YmdlR,Night Fever - 2009 Remastered Version,16,Bee Gees,0.7280,0.791,0.0248,0.0261,0.000939,0.0811,0.896,disco,
740HmdKwM9gFspZmJsmVSg,Nothing's Real but Love,16,Rebecca Ferguson,0.4490,0.494,0.0391,0.53,0.00000118,0.0516,0.367,neo soul,
3fsghmcEnT7K9f30ohHDRn,In Da Club,17,50 Cent,0.9010,0.72,0.36,0.262,0,0.0766,0.795,east coast hip hop,
0RJWhctsc1G1Hg3Ov2th7x,Whenever  Wherever,17,Shakira,0.7930,0.832,0.0405,0.265,0.00000684,0.207,0.865,colombian pop,
3z08d5wXO54ot89xVQgxqO,Whiskey Glasses,17,Morgan Wallen,0.6120,0.671,0.0276,0.397,0.00000119,0.0984,0.7,canadian contemporary country,
3ZZKg4Xt5PNtihSJS722JS,Dance Macabre,17,Ghost,0.6190,0.696,0.0315,0.0000189,0.00555,0.38,0.727,metal,
2SzfUlXBgyYKTJMPbbqPw7,Who Could Care,17,Bob Brookmeyer,0.3360,0.0937,0.0414,0.972,0.0123,0.145,0.0992,bebop,
2ovibjyd0xaW7HvfGvx0Qe,The Winter of My Discontent,17,Renee Rosnes,0.4870,0.259,0.0386,0.897,0.778,0.0957,0.108,canadian modern jazz,
2Smeb5R5N2aCYAi7cIhema,I Got It Bad,17,Enrico Pieranunzi,0.4790,0.146,0.0351,0.988,0.692,0.103,0.07,bebop,
0cZuS1VcwpKi5BxP4ESDaj,All The Way,17,Bob Berg,0.4230,0.158,0.0346,0.717,0.0075,0.0975,0.185,contemporary post-bop,
4pVHh4xfeGiOvJCZTdSsxr,Invincible,17,Ash Ferrey,0.5550,0.731,0.0399,0.00889,0.000278,0.1,0.417,unknown,
2GBYWH1FHy0MjKD0ep2t2Y,"Endless Love - From ""The Endless Love"" Soundtrack",17,Lionel Richie,0.2100,0.336,0.0292,0.657,0.000129,0.134,0.212,adult standards,
4TKlxk5W0diTeQBra6Za1l,Arrival,17,Soilwork,0.4750,0.988,0.121,0.00000344,0.141,0.691,0.133,alternative metal,
0nbOXVxcq4wSPamBPxAKGu,Feeling Good,17,Nina Simone,0.4020,0.32,0.0341,0.79,0,0.268,0.564,adult standards,
6OBZ78p8YaRPzKnQsZOggH,Gravity,17,John Mayer,0.7640,0.326,0.0342,0.731,0.0013,0.24,0.237,neo mellow,
1hvpDAxZPKjKztOc72sv06,Do They Know It's Christmas? - 1984 Version,17,Band Aid,0.5990,0.642,0.0363,0.164,0.0000333,0.0992,0.349,christmas,
2XKH2WFJx7glotZQ7M8AKI,Move Me,17,Sara Watkins,0.4880,0.537,0.0265,0.261,0.00683,0.101,0.467,bluegrass,
1iZn69GnmLDNkvWiw6W4Jd,Half Light,18,BANNERS,0.5340,0.378,0.029,0.802,0,0.123,0.376,indie anthem-folk,
1rFAG22RkvaM6BlpWQoZ47,Blood / / Water,18,grandson,0.5120,0.884,0.168,0.0016,0.00215,0.0763,0.649,modern alternative rock,
4uwpFuqYn5wON8iRg2mnhp,Comeback Kid,18,Sharon Van Etten,0.5440,0.929,0.0762,0.000358,0.565,0.0328,0.356,art pop,
2mpFm3f7QmdsVtSAIICEB7,Candy Shop,18,50 Cent,0.6090,0.588,0.481,0.0305,0.000142,0.369,0.797,east coast hip hop,
3VhgxVfFdhN9acDTwaxf5D,I feel you,18,Trigo,0.7520,0.804,0.172,0.0282,0.0000211,0.124,0.394,unknown,
5O7UQIiWkbTWn9zREJ1VGB,Magnificent Move,18,Lovelite,0.5130,0.66,0.0337,0.684,0.000111,0.0664,0.121,christian uplift,
46rTHil0nHhJl1vsU2Y8TQ,Eu Viro a Madrugada,18,Ian Alone,0.6540,0.567,0.031,0.0216,0.00311,0.23,0.909,unknown,
0taOCiup4HNG9LmbduVlJj,Rubbin Off The Paint,18,YBN Nahmir,0.7210,0.711,0.293,0.000662,0,0.347,0.511,pop rap,
3oVSsJXNADnYAnZWiEWFJH,What I Got,18,Sublime,0.7950,0.706,0.101,0.0172,0.000384,0.326,0.623,reggae fusion,
1JgSGfLxgwJ76ht70nWNuu,Slow Burn,18,Kacey Musgraves,0.5590,0.441,0.0305,0.453,0.000166,0.089,0.244,contemporary country,
0gD6lWJhbXHWNVwQziSVvl,Plug Walk,19,Rich The Kid,0.8820,0.503,0.179,0.224,0,0.108,0.176,hip hop,
1U92my55XrL64mog5JGODC,Ambre,19,Nils Frahm,0.4050,0.0572,0.0334,0.992,0.939,0.115,0.344,chamber pop,
1CfVI69cuWeJKmWqgCNQP4,Nitro,19,Cole DeRuse,0.7970,0.956,0.222,0.112,0.00000209,0.777,0.609,unknown,
6iW7AJrgjKEvRjjIPl7gi4,Braveheart,19,Leon Timbo,0.4620,0.572,0.0423,0.121,0,0.0866,0.249,unknown,
0jUb48UMAdHwmNeeg1ZpN0,Eyes Closed,19,Bearings,0.4760,0.933,0.0662,0.000371,0,0.253,0.623,alternative emo,
4lO5Pi6rjI5P2CWVEVKb0e,Your Heart Is As Black As Night,19,Melody Gardot,0.3890,0.326,0.0331,0.851,0.0056,0.126,0.127,adult standards,
4bCIt1XfHHGWo1UHKM11y9,Breakeven,20,The Script,0.6300,0.698,0.0244,0.173,0,0.0789,0.529,celtic rock,
1iet8jwrRWc5lkw8yKXtZN,Grace,20,Sophie Hutchings,0.3140,0.021,0.0373,0.987,0.923,0.122,0.224,compositional ambient,
4wlotUQTBQRc005LhYpJkN,Songe (Debut),20,Novel,0.2340,0.117,0.0459,0.993,0.899,0.108,0.0782,unknown,
6o9C2L6wehj1zdJxfFVdf8,Fragments found,20,Fabrizio Paterlini,0.2470,0.253,0.0378,0.963,0.819,0.09,0.161,compositional ambient,
1kbGBcmr0vrs3hnpMbPCYd,R.A.N.,20,Miguel,0.5380,0.626,0.0455,0.115,0.00001,0.137,0.241,dance pop,
3A29Wlbbvx7jpTTVxDU4S4,You Kill Me,20,Bedouine,0.4110,0.226,0.0327,0.889,0.0671,0.0925,0.242,folk-pop,
00O7OiqMNeiS7ofyk3mRuz,In My Zone,20,Doxamillion,0.7350,0.679,0.0675,0.0471,0.00104,0.172,0.733,christian hip hop,
2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,20,Lil Uzi Vert,0.7320,0.75,0.231,0.00264,0,0.109,0.401,pop rap,
6bBwFPgVdWxuc4uWEyALCa,I Say A Little Prayer,20,Aretha Franklin,0.5870,0.535,0.0319,0.545,0,0.0782,0.536,christmas,
0djL9IcG5ppLXOwJ5e14oP,NO NAME,21,NF,0.4930,0.785,0.294,0.245,0,0.168,0.264,hip hop,
6iyp6udVpLuq3MCUulZT4h,44 More,21,Logic,0.8180,0.572,0.228,0.0717,0,0.101,0.236,conscious hip hop,
34xZFT7artr3SGqgSoR88L,Complicated,21,Avril Lavigne,0.5820,0.758,0.0464,0.0615,0.00000841,0.309,0.413,canadian pop,
2HJNYanZcDyKGts6BRXm3z,Because This Must Be,21,Nils Frahm,0.2210,0.0777,0.0417,0.995,0.875,0.138,0.0706,chamber pop,
1gVXTJVSekOTCH8hhibcqi,Vladimir's Blues,21,Max Richter,0.3930,0.17,0.0692,0.995,0.854,0.105,0.0691,compositional ambient,
02mkkozonPEDCenOhuWwLc,Ab Ovo,21,Joep Beving,0.3930,0.0429,0.0341,0.992,0.925,0.0821,0.0394,compositional ambient,
6NsRMcD9MBp9sYXtcnJSGK,Get Out,21,Frightened Rabbit,0.3660,0.859,0.0531,0.0334,0.0774,0.139,0.569,chamber pop,
0gqxf8wrEkewjmZB7OT4mL,You Worry Me,21,Nathaniel Rateliff & The Night Sweats,0.6650,0.639,0.0276,0.121,0.327,0.0952,0.642,folk-pop,
17wRCp7JwO4DUbqZk8zll4,RUN IT UP,21,Poetics,0.6560,0.625,0.665,0.091,0,0.436,0.438,christian hip hop,
4a1SvVwiGQhZdo42Zdmzua,Rooms,21,Travis Dupri,0.7680,0.643,0.0854,0.0629,0,0.106,0.242,christian hip hop,
5GYgWNbyy9WYIec9ITIzHR,Every Good and Perfect Gift,21,Hamilton Family,0.4220,0.404,0.03,0.859,0.00000599,0.124,0.507,unknown,
4qlKMKvF7XqRA27YFAE09A,Known,21,Sky Gienger,0.1720,0.46,0.0356,0.0619,0.843,0.0649,0.0387,unknown,
4IIUaKqGMElZ3rGtuvYlNc,Wild Thoughts,21,DJ Khaled,0.6130,0.681,0.0778,0.0287,0,0.126,0.619,dance pop,
6DEI4MCrUZvKzDPgGLPLYA,Big Bushy Mustache,21,Jake Shears,0.5530,0.927,0.0855,0.024,0.000138,0.235,0.76,dance pop,
4BpNamEcG1tlihuBa6VunS,Into The Core,21,Feelbacks,0.4510,0.931,0.0699,0.000145,0,0.054,0.683,unknown,
00cP99zN0bsUZSpXbAlQXg,I Try,21,Macy Gray,0.5590,0.637,0.0321,0.304,0.000195,0.0783,0.782,neo soul,
7bN8Qvpq6xkI08wXCq1A1R,Medicine,22,Queen Naija,0.6110,0.412,0.202,0.206,0,0.1,0.116,deep pop r&b,
2t1oMi0s3VE2BmFlhPjaQJ,Fuckin 'n' Rollin,22,Phantastic Ferniture,0.5530,0.614,0.029,0.0162,0.508,0.0982,0.662,aussietronica,
4p6SpQAtEtn3mZy9uxHvos,Joy,22,James Gardin,0.6960,0.51,0.301,0.0961,0,0.0924,0.677,christian trap,
6uPgaZihTJXukjmJsi7ZAW,No Plan B,22,Marqus Anthony,0.9420,0.664,0.292,0.0592,0,0.0512,0.54,christian hip hop,
2YwZtMhngo8VeGGikmEAp1,Boss Move,22,Shiwan,0.5700,0.565,0.309,0.0183,0,0.122,0.395,christian hip hop,
5iwGafXuMZRsn1rKDPizxx,God Is Amazing,22,Applejay,0.6790,0.712,0.038,0.719,0,0.108,0.727,unknown,
3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,22,Future,0.8330,0.434,0.431,0.0102,0.0219,0.165,0.281,pop,
0JW9adkIsVTKexxkj653yx,Billie Jean,22,Michael Jackson,0.9250,0.589,0.0413,0.0192,0.00938,0.0398,0.819,pop,
0D8ZpOXVjapLXrjz5VfZSD,Pray,22,Sam Smith,0.3810,0.379,0.0501,0.292,0.00000279,0.0864,0.153,pop,
3tcxXYTSvh3Vy6UMvlo8gh,Travelin' Man,22,A Thousand Horses,0.5550,0.912,0.044,0.00042,0.0000194,0.14,0.578,canadian contemporary country,
6t9smWoGTgUF2LVSQuJK5P,A Thousand Miles (Live Acoustic),23,Vanessa Carlton,0.4400,0.236,0.0279,0.88,0.0000309,0.108,0.329,dance pop,
65Wn0KpbPXTVLNQNEMtK1j,Call On Me - Radio Edit,23,Eric Prydz,0.5970,0.837,0.375,0.00427,0.00114,0.839,0.447,big room,
7LaMuXjc7RsSmfELSU5TXV,Love Me Right,23,Amber Mark,0.5490,0.527,0.0448,0.0776,0.0000269,0.11,0.22,electropop,
6sAlDHKWCwAq1sJngkzWTu,Kala Joda Pa,23,Jonita Gandhi,0.8420,0.52,0.0614,0.386,0,0.338,0.723,modern bollywood,
2uE8Yybxm55AL9kuvTEdJm,Outside the Box,23,Jered Sanders,0.7940,0.46,0.274,0.00366,0.000178,0.079,0.477,christian hip hop,
2bWg4Gauj4JlxTXrwCSp8Y,GREEN JUICE,23,Charles Goose,0.8390,0.425,0.328,0.286,0,0.107,0.629,christian hip hop,
0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,24,Little Mix,0.7740,0.739,0.0952,0.0316,0.00000595,0.119,0.823,dance pop,
6MjiVEJy1YVuJNFu72OH61,Bad Romance,24,Lady Gaga,0.6950,0.919,0.0381,0.00264,0.000041,0.062,0.717,dance pop,
6t6rudGjkLftasgUiSGcPN,A Thousand Miles - Single Version,24,Vanessa Carlton,0.5660,0.825,0.0383,0.264,0,0.218,0.278,dance pop,
0gQiiQnqlY45tRn6AAh8Hj,Interlude For Piano,24,Peter Bradley Adams,0.2180,0.00993,0.0424,0.973,0.922,0.0602,0.153,acoustic pop,
7uXvHGhRmxCBw2Y2vPCLcM,A Woman Alone,24,Max Richter,0.3180,0.000899,0.0512,0.996,0.959,0.0952,0.22,compositional ambient,
52uNbLIyHMqyuByeY5Prex,This Way,24,Khalid,0.6200,0.282,0.0464,0.694,0,0.119,0.193,indie r&b,
5kCAUVS30fqaQXcI1j4nIe,Younger Years,24,The Milk Carton Kids,0.6130,0.441,0.0366,0.858,0.0788,0.108,0.533,chamber pop,
3nnXAqJVpdiwYKAXFBpnlG,Foreign Hands,24,George Ogilvie,0.6840,0.543,0.0281,0.365,0.00000207,0.113,0.361,chamber pop,
6WEz4jKHVNjoWMLrxG1FAX,Spark  Set Fire,24,The Western Den,0.6160,0.419,0.0312,0.69,0.000431,0.0953,0.322,unknown,
15T46nD48ONiKJcARYJmDa,Good to Me,24,CCV Music,0.6340,0.876,0.0306,0.0873,0,0.109,0.549,unknown,
7uFFnxPRr9yjHIQMKhzECu,Marry Me,24,Jason Derulo,0.5680,0.631,0.0273,0.033,0,0.144,0.23,dance pop,
6cJqlSO19vsfCsH1FeFI35,Santeria,24,Sublime,0.6730,0.772,0.0427,0.0223,0.00000123,0.141,0.585,reggae fusion,
4qJQmv7sIpL3dVEMNWNDCs,Right Back at You,24,Better Good,0.4900,0.637,0.0423,0.0477,0,0.301,0.514,unknown,
0OAAAdiHJKa2wlCKqaYXV7,rockstar,25,Post Malone,0.5750,0.535,0.0776,0.13,0.00013,0.143,0.127,pop,
7EfZ07W78sOwmEAIkhj9wt,Last Minute Change Of Heart,25,James Heather,0.2420,0.0668,0.0363,0.991,0.882,0.117,0.133,compositional ambient,
2BzYOfztRMaIVKTfYOGQgR,Only Lonely,25,The Ballroom Thieves,0.4120,0.276,0.0296,0.898,0.000372,0.0955,0.214,chamber pop,
0c8NfaTT7nyz0TDmNK85lq,Something's Happening!,25,CeCe Winans,0.4790,0.451,0.0298,0.72,0,0.128,0.34,gospel,
0MOq9jVE1MitbAXmcoutYN,Mighty Ravendark,25,Immortal,0.1640,0.993,0.0944,0.00000859,0.631,0.0946,0.0474,black metal,
01XGcPCU0YZZ0n0o89iDGg,Sleep Walkin,25,Mozzy,0.4940,0.677,0.437,0.139,0,0.16,0.739,trap music,
2M7woNFwYlW6EnSAREYKoC,The Ice Queen,25,Sue Foley,0.4880,0.408,0.0432,0.756,0.00125,0.198,0.445,acoustic blues,
1jav0fZqJh7kP0NKnx7060,Disconnected,25,Calling All Captains,0.4180,0.901,0.0722,0.000026,0.0949,0.0648,0.605,anthem emo,
5IjIHuQk8Jh6JiGFavIZO7,Momentary,25,Ever Elsewhere,0.5810,0.837,0.0347,0.0000616,0.000014,0.259,0.593,unknown,
5o8EK6vVMivsBycZNCTiDF,Down to Earth,25,Chris Benton,0.5530,0.975,0.0604,0.00000783,0,0.0731,0.805,unknown,
3LmpQiFNgFCnvAnhhvKUyI,Stayin' Alive - Remastered Version,25,Bee Gees,0.6750,0.899,0.0418,0.0696,0.000139,0.33,0.91,disco,
2cuAZbYN7FdxXZ7nRFHVMJ,Closer,25,JP Cooper,0.5170,0.736,0.0774,0.272,0,0.152,0.388,dance pop,
0le79px2kIBXQDxUe8ZUGP,Poker Face,26,Lady Gaga,0.8510,0.806,0.0788,0.12,0.00000139,0.122,0.775,dance pop,
0eGsygTp906u18L0Oimnem,Mr. Brightside,26,The Killers,0.3510,0.928,0.0759,0.00113,0,0.0988,0.239,indie rock,
7dHTFjFbjDIDwtSIdVxhZN,Joyful Loser,26,Dillon Chase,0.6720,0.795,0.155,0.611,0,0.0802,0.826,christian hip hop,
1OmcAT5Y8eg5bUPv9qJT4R,rockstar,26,Post Malone,0.5800,0.531,0.0776,0.128,0.000127,0.143,0.141,pop,
6o4688UobZBqU6xQO8CND7,My Queen,26,Can't Swim,0.4180,0.905,0.0594,0.0000431,0,0.283,0.521,alternative emo,
0bqtMZ5WgbKIl1rp9khuVz,O Tannenbaum - Remastered 1999,26,Nat King Cole,0.3060,0.198,0.0293,0.499,0.000457,0.149,0.259,adult standards,
2gOlrge3YTmYPwsCGgU62K,Every time we touch,27,Cascada,0.6330,0.976,0.0519,0.00281,0.0000129,0.382,0.493,bubblegum dance,
7ih16mauHrpUMOIeWEOyVO,Where's My Love - Piano Solo,27,SYML,0.5390,0.0511,0.0588,0.989,0.928,0.127,0.135,indie anthem-folk,
0EEdBZ1mKNAsOOpkIReAUR,This Isn't Where It Ends,27,Anna Ly,0.6340,0.832,0.0451,0.0705,0,0.0493,0.365,unknown,
21WYSzgfggn6PE08NDMpJZ,Nana (skit),27,Sarah Silverman,0.4480,0.843,0.906,0.672,0,0.917,0.0685,comedy,
2aYvCeDyNTN6cIdqhAqOsN,German Cars (skit),27,Sarah Silverman,0.6710,0.36,0.909,0.82,0,0.736,0.802,comedy,
5rKNYYab1xRvERXBJ0wb0o,Holding My Breath,27,Alien Weaponry,0.4740,0.94,0.141,0.000156,0.00899,0.0667,0.456,groove metal,
6koiKzhpJqYCFGnjQbEypm,Tidal Wave,27,Living With Lions,0.3840,0.976,0.0998,0.000116,0.00078,0.317,0.47,alternative emo,
2EiGECydkS2M8OCcRHQZhT,Take Me To Church,27,Hozier,0.4560,0.67,0.0574,0.588,0,0.116,0.405,folk-pop,
4WN9xLkAeINLPLaoeZ9ZW9,The Happiest Christmas Tree - 2009 Digital Remaster,27,Nat King Cole,0.4940,0.644,0.905,0.704,0,0.781,0.866,adult standards,
0CcQNd8CINkwQfe1RDtGV6,Believer,28,Imagine Dragons,0.7790,0.787,0.108,0.0524,0,0.14,0.708,modern rock,
7FHQSZvGR1l3P16ADxmxnP,For Us,28,Sarah Kroger,0.3990,0.389,0.0395,0.883,0.0319,0.0698,0.246,unknown,
3lAe5r2rec7CXGGvcGOxT6,Stir,28,Hyper Fenton,0.7920,0.441,0.0295,0.1,0,0.332,0.116,christian hip hop,
646z55AAtcYXyeHGGpe4yj,Ron Jeremy (skit),28,Sarah Silverman,0.4830,0.701,0.947,0.823,0,0.659,0.3,comedy,
1BE7L45OgjEAzvrHrxIMjn,Racist? (skit),28,Sarah Silverman,0.4920,0.621,0.949,0.81,0,0.98,0.394,comedy,
4zZQ78h0gmfFs9u5e3FUbG,How Could You Go?,28,Gwen Bunn,0.8360,0.64,0.218,0.0746,0.482,0.078,0.906,unknown,
3seCDHjhC9KI5IMcvoyCmr,Another Loser Anthem,28,Hacktick!,0.2770,0.943,0.0922,0.000166,0,0.373,0.543,malaysian indie,
3SVAIIRsbmqjOf7qbOgYai,Sore Throat Weak Knees,28,Lost from the Start,0.5520,0.964,0.0405,0.00547,0.0000174,0.0532,0.535,unknown,
2EeDqZf3Kh8i7wkPgDprkG,On & On,28,Erykah Badu,0.7620,0.403,0.158,0.0396,0.0113,0.256,0.346,funk,
28fuXrmmF9dYWx25dMW9dP,Rockin' Around The Christmas Tree,28,Brenda Lee,0.6790,0.554,0.0518,0.653,0,0.509,0.871,adult standards,
2TP8hTSZrKAgDQuwdYqjMZ,Tuscaloosa,28,Old Salt Union,0.6150,0.63,0.0404,0.0447,0.0000319,0.344,0.793,unknown,
79T4cBOstvsj4P7oJRo726,Raising the Dead,28,Johnny Flynn,0.4690,0.454,0.041,0.604,0,0.0941,0.259,chamber pop,
7giJloJaYKHBVnxmck789F,Icon,29,Jaden Smith,0.5730,0.81,0.374,0.228,0,0.474,0.463,hip hop,
24nRdDUUIdM2mv1YdwMdu6,Apologize,29,Timbaland,0.6570,0.588,0.0272,0.0252,0,0.087,0.105,dance pop,
2YKd7XeqXQMOShyuZdKAwi,Manana Boricua,29,Cheo Feliciano,0.6050,0.69,0.047,0.641,0,0.162,0.927,bolero,
31YEIj7d0CNnD6jzvezpzk,I Don't Know About You,29,Chris Lane,0.5940,0.808,0.0615,0.601,0,0.119,0.73,canadian contemporary country,
1kkVJ4XfE6kKUJ6TszV2wB,セカンド・イヴ: Second Eve,29,Ola Gjeilo,0.1880,0.153,0.0416,0.994,0.279,0.108,0.0398,21st century classical,
4FBaaGv2goQbqldIfCeQyE,The Gathering,29,Casey J,0.3990,0.809,0.0507,0.359,0,0.106,0.374,unknown,
7HitHRlirliDmbl3SGQoPZ,Skin Deep,29,Playing For Change,0.5390,0.538,0.0345,0.357,0.000505,0.13,0.413,unknown,
1PvYrRcJ7iyYPvzVlt98IW,Can't Let You Back In,29,Victory Lane,0.5510,0.897,0.0415,0.0000523,0.00000177,0.142,0.431,unknown,
0kSkoCQscbi53ehDY17PlA,The Middle,29,Gavin James,0.4910,0.588,0.0439,0.186,0,0.13,0.365,neo mellow,
6HHytHLXLX8QfWTtGfFSvH,Drop It Like It's Hot,30,Snoop Dogg,0.8920,0.628,0.216,0.169,0,0.102,0.676,g funk,
0Xa1yFV4YUMf1ByurN1nBa,Soy Puerto Rico,30,Puerto Rico All Stars,0.8070,0.93,0.0729,0.557,0.0000182,0.107,0.727,boogaloo,
0VZpLD5HAjp75053CUJSO7,Sacred Origins,30,Ola Gjeilo,0.1740,0.11,0.0402,0.99,0.451,0.0743,0.0331,21st century classical,
46UwzU6Ta5gFeSd0u4O2BK,Evening Prayer (Live),30,Ola Gjeilo,0.1330,0.0979,0.0389,0.985,0.881,0.114,0.0743,21st century classical,
3HHWtT8ABDohauGZSKUTp7,Veni sancte spiritus,30,Ola Gjeilo,0.1530,0.0764,0.0466,0.991,0.0768,0.152,0.0385,21st century classical,
7M63yomY7ruefFP3agRhTR,Deus in adiutorium,30,Ola Gjeilo,0.0885,0.206,0.0391,0.994,0.776,0.265,0.0385,21st century classical,
7AKUG0rEFu47k1WknrSnoT,Solrenning sæle (arr. Ola Gjeilo) [Holistic mix],30,Ola Gjeilo,0.1240,0.0554,0.0486,0.993,0.66,0.103,0.0427,21st century classical,
7sWYdjWzHzGI6oCgN2l5tH,Lose Myself to Find Myself,30,Carmen Justice,0.4700,0.696,0.0893,0.136,0.00000321,0.115,0.245,unknown,
6M8i9BIhU7VBS4fxw3T7JI,Olhos,30,Aurorah,0.5560,0.463,0.0305,0.0539,0.0000365,0.13,0.0779,adoracao,
2TSwDDPUBsV5444oHTtGQB,És Soberano - Live Session,30,Além dos Cravos,0.6430,0.353,0.0277,0.438,0.234,0.102,0.138,adoracao,
6T5OKW5OIUDVVkUjGLSIWw,Nekketsu,30,Rise Of The Northstar,0.5620,0.961,0.0717,0.0003,0.0000455,0.199,0.31,beatdown,
3tWfiwRe2yafeIZxnXYAW1,Let Me Love You,30,Kobra And The Lotus,0.4330,0.979,0.0543,0.0000144,0.00452,0.0948,0.559,canadian metal,
5adBpeh1CjHAzlM2i8nYFR,The Mountain,30,Three Days Grace,0.4920,0.932,0.052,0.000572,0.00000475,0.123,0.33,alternative metal,
7idRSDjJNF9z6juHoKpM4O,Bring It on Home to Me,30,Playing For Change,0.6440,0.457,0.0563,0.653,0.0000277,0.16,0.446,unknown,
3D8ZE0TtNwMG9tEsgg0u0q,The Reformation,30,Jo Harman,0.5720,0.585,0.0409,0.116,0.0000147,0.499,0.611,unknown,
5NzwHwZ95fQUSJ8uFm15Ld,Balls of the Dragon,30,City Kids Feel The Beat,0.4690,0.889,0.0562,0.000688,0,0.204,0.6,easycore,
4mGVGMwNvNDb6B5a97R6zk,Retrace,30,Calmgrove,0.5860,0.955,0.0681,0.000297,0.0000028,0.0792,0.392,unknown,
1kjrgWG47wJgVqvQOvyb7C,Hold My Girl,30,George Ezra,0.6140,0.527,0.0302,0.597,0,0.11,0.354,neo-singer-songwriter,
0CmIALzGn4vHIHJG4n3Q4z,At Last - Single Version,30,Etta James,0.1680,0.326,0.0324,0.721,0.0006,0.316,0.322,adult standards,
5hdVWTAfoaHdNDXnaUxiXG,Borinquen,31,Ismael Rivera,0.4350,0.543,0.0354,0.48,0.00151,0.173,0.793,boogaloo,
64xJ1MMFxxK6osZxJH857T,Waves,31,Dean Lewis,0.5180,0.776,0.0444,0.163,0,0.0884,0.387,australian pop,
2CaLpacfbqCPvcLmX4ZN8e,Mockingbird,31,Ruston Kelly,0.4740,0.723,0.0354,0.0628,0.000003,0.109,0.239,new americana,
08iFSrdUVvTf4uTMaTh2km,Prelude,31,Ola Gjeilo,0.1190,0.242,0.0423,0.995,0.193,0.118,0.0496,21st century classical,
3k99i3Xm53TvEU7Qt079gs,Tota Pulchra Es,31,Ola Gjeilo,0.1680,0.0413,0.049,0.991,0.0429,0.11,0.0365,21st century classical,
64QDYINibeQwBvlUv7YdkW,Hope for Everyone,31,Matt Maher,0.5590,0.278,0.0253,0.685,0,0.0905,0.293,anthem worship,
7yQvtS8bV6YQyUXkkMoN8n,Wavy,31,Spencer Kane,0.4540,0.646,0.0698,0.0946,0,0.131,0.659,unknown,
7zXQ4PtAeKUHzsYmcOMOqm,Nunca Se Acaba,31,Vaes,0.6860,0.798,0.085,0.151,0,0.248,0.67,latin worship,
5K1JVroJBt3v4GMMnmNCbE,Uh Huh!,31,Bright Light Bright Light,0.6390,0.582,0.142,0.0156,0,0.0421,0.591,electropop,
4J8By6Y7w7YrDaJkOU7sYY,Techno DJ,31,Pablo Francisco,0.5250,0.978,0.905,0.826,0.000102,0.971,0.252,comedy,
38jT4TS6zpnx4EVyakeIti,Tourettes,31,Ellen DeGeneres,0.4930,0.824,0.926,0.929,0,0.719,0.168,comedy,
6Hy0tKihqv7hviZrJgHnFL,Write It Off,31,Goodfella,0.4690,0.816,0.112,0.000308,0.0014,0.0855,0.52,unknown,
5RXxg68YGJoR6nxlD98QSD,Nothing at All,31,Goalkeeper,0.5860,0.947,0.0592,0.0158,0,0.305,0.592,unknown,
3yyDpWtHIv9i3IpbH5HxwK,Sinking,31,Elbow Room,0.4040,0.979,0.123,0.000514,0.00334,0.111,0.261,unknown,
4yhtgkMYdewgLrhAG9mQHw,Ropes,31,Gold Route,0.5460,0.957,0.105,0.00061,0.0754,0.269,0.474,anthem emo,
6ouh8sUNY5uBVNXCxJGREZ,Shut It Down,31,Burning At Both Ends,0.5610,0.814,0.0635,0.000257,0.000192,0.224,0.522,unknown,
5bU5rXQwnczz6kKyG7tCV9,Nice to Meet You,31,Postcards,0.6800,0.828,0.0407,0.0184,0.000317,0.11,0.445,anthem emo,
0ucT092kKnv71aS4tO8LEK,Wildflowers in the Graveyard,31,Amber Rubarth,0.5890,0.102,0.0357,0.978,0.000245,0.115,0.424,unknown,
0tKcYR2II1VCQWT79i5NrW,Thunder,32,Imagine Dragons,0.6000,0.81,0.0479,0.00683,0.21,0.155,0.298,modern rock,
6oe2HcrgnNU66Eyq8BY45Z,Infra-Red,32,Three Days Grace,0.5680,0.907,0.0488,0.00115,0,0.0982,0.337,alternative metal,
6f7bxpqb7ZxCU7YSxPMVEG,Sanctus: London,32,Ola Gjeilo,0.1020,0.0295,0.0408,0.991,0.919,0.0733,0.0332,21st century classical,
6qaV7fPXVksULHermcUW9M,Away in a Manger,32,Ola Gjeilo,0.1470,0.0168,0.0448,0.973,0.00166,0.132,0.0358,21st century classical,
4k4lzZaLXoNEqPbh4hJDdD,Gjeilo: Song of the Universal,32,Ola Gjeilo,0.1660,0.13,0.0391,0.944,0.789,0.0887,0.0363,21st century classical,
1Kez08abn4yr3T7hbCeW3i,So in Love,32,Nestor Torres,0.3430,0.307,0.0521,0.8,0.467,0.664,0.186,smooth jazz,
25uD5PjwjpW3TFY7eexh45,Love So Wonderful,32,Daniel Bashta,0.3260,0.312,0.0308,0.745,0.000413,0.166,0.0754,anthem worship,
